2025-02-11 15:37:11,184 - AVC - Arming Drone
2025-02-17 16:18:33,166 - AVC - ArUco Marker Found At [32.9938306, -96.7538291]
2025-02-17 16:18:34,166 - AVC - Sent From Jetson: [32.9938306, -96.7538294]1
2025-02-17 16:18:34,167 - AVC - ArUco Marker Found At [32.9938306, -96.7538294]
2025-02-17 16:18:35,168 - AVC - Sent From Jetson: [32.9938306, -96.7538295]1
2025-02-17 16:18:35,168 - AVC - ArUco Marker Found At [32.9938306, -96.7538295]
2025-02-17 16:18:36,168 - AVC - Sent From Jetson: [32.9938306, -96.7538297]1
2025-02-17 16:18:36,169 - AVC - ArUco Marker Found At [32.9938306, -96.7538297]
2025-02-17 16:18:37,170 - AVC - Sent From Jetson: [32.9938306, -96.7538297]1
2025-02-17 16:18:37,170 - AVC - ArUco Marker Found At [32.9938306, -96.7538297]
2025-02-17 16:18:38,172 - AVC - Sent From Jetson: [32.9938306, -96.7538297]1
2025-02-17 16:18:38,172 - AVC - ArUco Marker Found At [32.9938306, -96.7538297]
2025-02-17 16:18:39,173 - AVC - Sent From Jetson: [32.9938306, -96.7538294]1
2025-02-17 16:18:39,174 - AVC - ArUco Marker Found At [32.9938306, -96.7538294]
2025-02-17 16:18:40,177 - AVC - Sent From Jetson: [32.9938305, -96.7538292]1
2025-02-17 16:18:40,177 - AVC - ArUco Marker Found At [32.9938305, -96.7538292]
2025-02-17 16:18:41,178 - AVC - Sent From Jetson: [32.9938305, -96.7538288]1
2025-02-17 16:18:41,178 - AVC - ArUco Marker Found At [32.9938305, -96.7538288]
